ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank
ID	LABEL	A skos:prefLabel	TI %	TYPE	I 'subcluster of' SPLIT=|	A oboInOwl:hasExactSynonym SPLIT=|	A 'cluster id'	TI capable_of some %	A n2o:cell_set_preferred_alias	A n2o:original_label	A n2o:cell_set_label	A n2o:cell_set_aligned_alias	A n2o:cell_set_additional_aliases SPLIT=|	A n2o:cell_set_alias_assignee SPLIT=|	A n2o:cell_set_alias_citation SPLIT=|	A n2o:node_metadata	TI 'exemplar data of' some %	A rdfs:comment	A oboInOwl:hasRelatedSynonym SPLIT=|	A 'cell_type_rank' SPLIT=|
PCL_INDV:CS202212150_3910	WMB 03910 - CS202212150_3910	3910 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5895		CS202212150_3910		3910 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1		WMB 03910			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113910			
PCL_INDV:CS202212150_3911	WMB 03911 - CS202212150_3911	3911 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5895		CS202212150_3911		3911 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1		WMB 03911			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113911			
PCL_INDV:CS202212150_3912	WMB 03912 - CS202212150_3912	3912 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5895		CS202212150_3912		3912 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1		WMB 03912			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113912			
PCL_INDV:CS202212150_3913	WMB 03913 - CS202212150_3913	3913 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5895		CS202212150_3913		3913 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1		WMB 03913			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113913			
PCL_INDV:CS202212150_3914	WMB 03914 - CS202212150_3914	3914 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5895		CS202212150_3914		3914 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1		WMB 03914			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113914			
PCL_INDV:CS202212150_3915	WMB 03915 - CS202212150_3915	3915 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5896		CS202212150_3915		3915 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2		WMB 03915			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113915			
PCL_INDV:CS202212150_3916	WMB 03916 - CS202212150_3916	3916 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5896		CS202212150_3916		3916 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2		WMB 03916			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113916			
PCL_INDV:CS202212150_3917	WMB 03917 - CS202212150_3917	3917 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3917		3917 MV-SPIV Glut_1		WMB 03917			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113917			
PCL_INDV:CS202212150_3918	WMB 03918 - CS202212150_3918	3918 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3918		3918 MV-SPIV Glut_1		WMB 03918			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113918			
PCL_INDV:CS202212150_3919	WMB 03919 - CS202212150_3919	3919 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3919		3919 MV-SPIV Glut_1		WMB 03919			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113919			
PCL_INDV:CS202212150_3920	WMB 03920 - CS202212150_3920	3920 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3920		3920 MV-SPIV Glut_1		WMB 03920			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113920			
PCL_INDV:CS202212150_3921	WMB 03921 - CS202212150_3921	3921 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3921		3921 MV-SPIV Glut_1		WMB 03921			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113921			
PCL_INDV:CS202212150_3922	WMB 03922 - CS202212150_3922	3922 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3922		3922 MV-SPIV Glut_1		WMB 03922			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113922			
PCL_INDV:CS202212150_3923	WMB 03923 - CS202212150_3923	3923 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3923		3923 MV-SPIV Glut_1		WMB 03923			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113923			
PCL_INDV:CS202212150_3924	WMB 03924 - CS202212150_3924	3924 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3924		3924 MV-SPIV Glut_1		WMB 03924			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113924			
PCL_INDV:CS202212150_3925	WMB 03925 - CS202212150_3925	3925 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3925		3925 MV-SPIV Glut_1		WMB 03925			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113925			
PCL_INDV:CS202212150_3926	WMB 03926 - CS202212150_3926	3926 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3926		3926 MV-SPIV Glut_1		WMB 03926			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113926			
PCL_INDV:CS202212150_3927	WMB 03927 - CS202212150_3927	3927 MV-SPIV Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5897		CS202212150_3927		3927 MV-SPIV Glut_1		WMB 03927			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113927			
PCL_INDV:CS202212150_3928	WMB 03928 - CS202212150_3928	3928 MV-SPIV Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5898		CS202212150_3928		3928 MV-SPIV Glut_2		WMB 03928			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113928			
PCL_INDV:CS202212150_3929	WMB 03929 - CS202212150_3929	3929 MV-SPIV Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5898		CS202212150_3929		3929 MV-SPIV Glut_2		WMB 03929			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113929			
PCL_INDV:CS202212150_3930	WMB 03930 - CS202212150_3930	3930 MV-SPIV Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5898		CS202212150_3930		3930 MV-SPIV Glut_2		WMB 03930			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113930			
PCL_INDV:CS202212150_3931	WMB 03931 - CS202212150_3931	3931 MV-SPIV Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5898		CS202212150_3931		3931 MV-SPIV Glut_2		WMB 03931			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113931			
PCL_INDV:CS202212150_3932	WMB 03932 - CS202212150_3932	3932 MV-SPIV Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5898		CS202212150_3932		3932 MV-SPIV Glut_2		WMB 03932			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113932			
PCL_INDV:CS202212150_3933	WMB 03933 - CS202212150_3933	3933 MV-SPIV Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5898		CS202212150_3933		3933 MV-SPIV Glut_2		WMB 03933			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113933			
PCL_INDV:CS202212150_3934	WMB 03934 - CS202212150_3934	3934 MV-SPIV Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5899		CS202212150_3934		3934 MV-SPIV Glut_3		WMB 03934			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113934			
PCL_INDV:CS202212150_3935	WMB 03935 - CS202212150_3935	3935 MV-SPIV Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5899		CS202212150_3935		3935 MV-SPIV Glut_3		WMB 03935			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113935			
PCL_INDV:CS202212150_3936	WMB 03936 - CS202212150_3936	3936 MV-SPIV Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5899		CS202212150_3936		3936 MV-SPIV Glut_3		WMB 03936			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113936			
PCL_INDV:CS202212150_3937	WMB 03937 - CS202212150_3937	3937 MV-SPIV Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5899		CS202212150_3937		3937 MV-SPIV Glut_3		WMB 03937			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113937			
PCL_INDV:CS202212150_3938	WMB 03938 - CS202212150_3938	3938 MV-SPIV Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5899		CS202212150_3938		3938 MV-SPIV Glut_3		WMB 03938			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113938			
PCL_INDV:CS202212150_3939	WMB 03939 - CS202212150_3939	3939 MV-SPIV Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5899		CS202212150_3939		3939 MV-SPIV Glut_3		WMB 03939			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113939			
PCL_INDV:CS202212150_3940	WMB 03940 - CS202212150_3940	3940 MV-SPIV Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5900		CS202212150_3940		3940 MV-SPIV Glut_4		WMB 03940			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113940			
PCL_INDV:CS202212150_3941	WMB 03941 - CS202212150_3941	3941 MV-SPIV Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5900		CS202212150_3941		3941 MV-SPIV Glut_4		WMB 03941			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113941			
PCL_INDV:CS202212150_3942	WMB 03942 - CS202212150_3942	3942 MV-SPIV Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5900		CS202212150_3942		3942 MV-SPIV Glut_4		WMB 03942			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113942			
PCL_INDV:CS202212150_3943	WMB 03943 - CS202212150_3943	3943 MV-SPIV Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5900		CS202212150_3943		3943 MV-SPIV Glut_4		WMB 03943			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113943			
PCL_INDV:CS202212150_3944	WMB 03944 - CS202212150_3944	3944 MV-SPIV Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5900		CS202212150_3944		3944 MV-SPIV Glut_4		WMB 03944			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113944			
PCL_INDV:CS202212150_3945	WMB 03945 - CS202212150_3945	3945 MV-SPIV Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5901		CS202212150_3945		3945 MV-SPIV Glut_5		WMB 03945			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113945			
PCL_INDV:CS202212150_3946	WMB 03946 - CS202212150_3946	3946 MV-SPIV Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5901		CS202212150_3946		3946 MV-SPIV Glut_5		WMB 03946			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113946			
PCL_INDV:CS202212150_3947	WMB 03947 - CS202212150_3947	3947 MV-SPIV Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5901		CS202212150_3947		3947 MV-SPIV Glut_5		WMB 03947			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113947			
PCL_INDV:CS202212150_3948	WMB 03948 - CS202212150_3948	3948 MV-SPIV Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5901		CS202212150_3948		3948 MV-SPIV Glut_5		WMB 03948			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113948			
PCL_INDV:CS202212150_3949	WMB 03949 - CS202212150_3949	3949 CBN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5902		CS202212150_3949		3949 CBN Glut		WMB 03949			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113949			
PCL_INDV:CS202212150_3950	WMB 03950 - CS202212150_3950	3950 CBN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5902		CS202212150_3950		3950 CBN Glut		WMB 03950			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113950			
PCL_INDV:CS202212150_3951	WMB 03951 - CS202212150_3951	3951 CBN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5902		CS202212150_3951		3951 CBN Glut		WMB 03951			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113951			
PCL_INDV:CS202212150_3952	WMB 03952 - CS202212150_3952	3952 CBN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5902		CS202212150_3952		3952 CBN Glut		WMB 03952			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113952			
PCL_INDV:CS202212150_3953	WMB 03953 - CS202212150_3953	3953 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3953		3953 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03953			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113953			
PCL_INDV:CS202212150_3954	WMB 03954 - CS202212150_3954	3954 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3954		3954 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03954			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113954			
PCL_INDV:CS202212150_3955	WMB 03955 - CS202212150_3955	3955 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3955		3955 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03955			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113955			
PCL_INDV:CS202212150_3956	WMB 03956 - CS202212150_3956	3956 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3956		3956 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03956			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113956			
PCL_INDV:CS202212150_3957	WMB 03957 - CS202212150_3957	3957 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3957		3957 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03957			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113957			
PCL_INDV:CS202212150_3958	WMB 03958 - CS202212150_3958	3958 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3958		3958 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03958			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113958			
PCL_INDV:CS202212150_3959	WMB 03959 - CS202212150_3959	3959 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3959		3959 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03959			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113959			
PCL_INDV:CS202212150_3960	WMB 03960 - CS202212150_3960	3960 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3960		3960 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03960			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113960			
PCL_INDV:CS202212150_3961	WMB 03961 - CS202212150_3961	3961 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3961		3961 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03961			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113961			
PCL_INDV:CS202212150_3962	WMB 03962 - CS202212150_3962	3962 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3962		3962 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03962			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113962			
PCL_INDV:CS202212150_3963	WMB 03963 - CS202212150_3963	3963 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3963		3963 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03963			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113963			
PCL_INDV:CS202212150_3964	WMB 03964 - CS202212150_3964	3964 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3964		3964 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03964			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113964			
PCL_INDV:CS202212150_3965	WMB 03965 - CS202212150_3965	3965 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3965		3965 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03965			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113965			
PCL_INDV:CS202212150_3966	WMB 03966 - CS202212150_3966	3966 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5903		CS202212150_3966		3966 MV-SPIV-PRP Dmbx1 Gly-Gaba_1		WMB 03966			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113966			
PCL_INDV:CS202212150_3967	WMB 03967 - CS202212150_3967	3967 MV-SPIV-PRP Dmbx1 Gly-Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6287		CS202212150_3967		3967 MV-SPIV-PRP Dmbx1 Gly-Gaba_2		WMB 03967			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113967			
PCL_INDV:CS202212150_3968	WMB 03968 - CS202212150_3968	3968 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3968		3968 MY Prox1 Gly-Gaba_1		WMB 03968			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113968			
PCL_INDV:CS202212150_3969	WMB 03969 - CS202212150_3969	3969 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3969		3969 MY Prox1 Gly-Gaba_1		WMB 03969			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113969			
PCL_INDV:CS202212150_3970	WMB 03970 - CS202212150_3970	3970 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3970		3970 MY Prox1 Gly-Gaba_1		WMB 03970			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113970			
PCL_INDV:CS202212150_3971	WMB 03971 - CS202212150_3971	3971 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3971		3971 MY Prox1 Gly-Gaba_1		WMB 03971			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113971			
PCL_INDV:CS202212150_3972	WMB 03972 - CS202212150_3972	3972 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3972		3972 MY Prox1 Gly-Gaba_1		WMB 03972			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113972			
PCL_INDV:CS202212150_3973	WMB 03973 - CS202212150_3973	3973 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3973		3973 MY Prox1 Gly-Gaba_1		WMB 03973			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113973			
PCL_INDV:CS202212150_3974	WMB 03974 - CS202212150_3974	3974 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3974		3974 MY Prox1 Gly-Gaba_1		WMB 03974			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113974			
PCL_INDV:CS202212150_3975	WMB 03975 - CS202212150_3975	3975 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3975		3975 MY Prox1 Gly-Gaba_1		WMB 03975			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113975			
PCL_INDV:CS202212150_3976	WMB 03976 - CS202212150_3976	3976 MY Prox1 Gly-Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5904		CS202212150_3976		3976 MY Prox1 Gly-Gaba_1		WMB 03976			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113976			
PCL_INDV:CS202212150_3977	WMB 03977 - CS202212150_3977	3977 MY Prox1 Gly-Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5905		CS202212150_3977		3977 MY Prox1 Gly-Gaba_2		WMB 03977			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113977			
PCL_INDV:CS202212150_3978	WMB 03978 - CS202212150_3978	3978 MY Prox1 Gly-Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5905		CS202212150_3978		3978 MY Prox1 Gly-Gaba_2		WMB 03978			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113978			
PCL_INDV:CS202212150_3979	WMB 03979 - CS202212150_3979	3979 MY Prox1 Gly-Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5905		CS202212150_3979		3979 MY Prox1 Gly-Gaba_2		WMB 03979			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113979			
PCL_INDV:CS202212150_3980	WMB 03980 - CS202212150_3980	3980 MY Prox1 Gly-Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5905		CS202212150_3980		3980 MY Prox1 Gly-Gaba_2		WMB 03980			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113980			
PCL_INDV:CS202212150_3981	WMB 03981 - CS202212150_3981	3981 MY Prox1 Gly-Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5905		CS202212150_3981		3981 MY Prox1 Gly-Gaba_2		WMB 03981			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113981			
PCL_INDV:CS202212150_3982	WMB 03982 - CS202212150_3982	3982 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3982		3982 MY Prox1 Gly-Gaba_3		WMB 03982			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113982			
PCL_INDV:CS202212150_3983	WMB 03983 - CS202212150_3983	3983 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3983		3983 MY Prox1 Gly-Gaba_3		WMB 03983			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113983			
PCL_INDV:CS202212150_3984	WMB 03984 - CS202212150_3984	3984 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3984		3984 MY Prox1 Gly-Gaba_3		WMB 03984			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113984			
PCL_INDV:CS202212150_3985	WMB 03985 - CS202212150_3985	3985 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3985		3985 MY Prox1 Gly-Gaba_3		WMB 03985			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113985			
PCL_INDV:CS202212150_3986	WMB 03986 - CS202212150_3986	3986 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3986		3986 MY Prox1 Gly-Gaba_3		WMB 03986			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113986			
PCL_INDV:CS202212150_3987	WMB 03987 - CS202212150_3987	3987 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3987		3987 MY Prox1 Gly-Gaba_3		WMB 03987			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113987			
PCL_INDV:CS202212150_3988	WMB 03988 - CS202212150_3988	3988 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3988		3988 MY Prox1 Gly-Gaba_3		WMB 03988			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113988			
PCL_INDV:CS202212150_3989	WMB 03989 - CS202212150_3989	3989 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3989		3989 MY Prox1 Gly-Gaba_3		WMB 03989			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113989			
PCL_INDV:CS202212150_3990	WMB 03990 - CS202212150_3990	3990 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3990		3990 MY Prox1 Gly-Gaba_3		WMB 03990			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113990			
PCL_INDV:CS202212150_3991	WMB 03991 - CS202212150_3991	3991 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3991		3991 MY Prox1 Gly-Gaba_3		WMB 03991			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113991			
PCL_INDV:CS202212150_3992	WMB 03992 - CS202212150_3992	3992 MY Prox1 Gly-Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5906		CS202212150_3992		3992 MY Prox1 Gly-Gaba_3		WMB 03992			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113992			
