defined_class	prefLabel	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0114745	4745 NTS-DMX-PARN Neurod2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114746	4746 NTS-DMX-PARN Neurod2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114747	4747 NTS-DMX-PARN Neurod2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114748	4748 NTS-DMX-PARN Neurod2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114749	4749 NTS-DMX-PARN Neurod2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114750	4750 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114751	4751 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114752	4752 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114753	4753 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114754	4754 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114755	4755 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114756	4756 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114757	4757 NTS-DMX-PARN Neurod2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114758	4758 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114759	4759 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114760	4760 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114761	4761 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114762	4762 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114763	4763 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114764	4764 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114765	4765 NTS-DMX-PARN Neurod2 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114766	4766 NTS-DMX-PARN Neurod2 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0114767	4767 NTS-DMX-PARN Neurod2 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0114768	4768 NTS-DMX-PARN Neurod2 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0114769	4769 NTS-DMX-PARN Neurod2 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0114770	4770 NTS-DMX-PARN Neurod2 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0114771	4771 NTS-DMX-PARN Neurod2 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0114772	4772 NTS-DMX-PARN Neurod2 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0114773	4773 NTS-DMX-PARN Neurod2 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0114774	4774 NTS-DMX-PARN Neurod2 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0114775	4775 NTS-DMX-PARN Neurod2 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0114776	4776 NTS-DMX-PARN Neurod2 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0114777	4777 NTS-DMX-PARN Neurod2 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0114778	4778 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114779	4779 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114780	4780 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114781	4781 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114782	4782 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114783	4783 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114784	4784 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114785	4785 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114786	4786 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114787	4787 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114788	4788 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114789	4789 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114790	4790 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114791	4791 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114792	4792 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114793	4793 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114794	4794 SPVI-SPVC Sall3 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114795	4795 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114796	4796 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114797	4797 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114798	4798 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114799	4799 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114800	4800 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114801	4801 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114802	4802 SPVI-SPVC Sall3 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114803	4803 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114804	4804 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114805	4805 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114806	4806 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114807	4807 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114808	4808 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114809	4809 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114810	4810 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114811	4811 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114812	4812 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114813	4813 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114814	4814 SPVI-SPVC Sall3 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114815	4815 SPVI-SPVC Sall3 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114816	4816 SPVI-SPVC Sall3 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114817	4817 SPVI-SPVC Sall3 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114818	4818 SPVI-SPVC Sall3 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114819	4819 SPVI-SPVC Sall3 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114820	4820 SPVI-SPVC Sall3 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114821	4821 SPVI-SPVC Sall3 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114822	4822 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114823	4823 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114824	4824 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114825	4825 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114826	4826 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114827	4827 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114828	4828 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114829	4829 NTS Dbh Glut_1											
http://purl.obolibrary.org/obo/PCL_0114830	4830 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114831	4831 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114832	4832 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114833	4833 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114834	4834 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114835	4835 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114836	4836 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114837	4837 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114838	4838 NTS Dbh Glut_2											
http://purl.obolibrary.org/obo/PCL_0114839	4839 NTS Dbh Glut_3											
http://purl.obolibrary.org/obo/PCL_0114840	4840 NTS Dbh Glut_3											
http://purl.obolibrary.org/obo/PCL_0114841	4841 NTS Dbh Glut_3											
http://purl.obolibrary.org/obo/PCL_0114842	4842 NTS Dbh Glut_3											
http://purl.obolibrary.org/obo/PCL_0114843	4843 NTS Dbh Glut_3											
http://purl.obolibrary.org/obo/PCL_0114844	4844 NTS Dbh Glut_4											
http://purl.obolibrary.org/obo/PCL_0114845	4845 NTS Dbh Glut_4											
http://purl.obolibrary.org/obo/PCL_0114846	4846 NTS Dbh Glut_5											
http://purl.obolibrary.org/obo/PCL_0114847	4847 DMX Tbx20 Chol_1											
http://purl.obolibrary.org/obo/PCL_0114848	4848 DMX Tbx20 Chol_1											
http://purl.obolibrary.org/obo/PCL_0114849	4849 DMX Tbx20 Chol_1											
http://purl.obolibrary.org/obo/PCL_0114850	4850 DMX Tbx20 Chol_1											
http://purl.obolibrary.org/obo/PCL_0114851	4851 DMX Tbx20 Chol_1											
http://purl.obolibrary.org/obo/PCL_0114852	4852 DMX Tbx20 Chol_2											
http://purl.obolibrary.org/obo/PCL_0114853	4853 PAG Ucn Glut											
http://purl.obolibrary.org/obo/PCL_0114854	4854 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114855	4855 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114856	4856 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114857	4857 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114858	4858 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114859	4859 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114860	4860 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114861	4861 SNc-VTA-RAmb Foxa1 Dopa_1											
http://purl.obolibrary.org/obo/PCL_0114897	4897 MA3 Foxd2 Glut											
http://purl.obolibrary.org/obo/PCL_0114898	4898 MA3 Foxd2 Glut											
http://purl.obolibrary.org/obo/PCL_0114899	4899 MA3 Foxd2 Glut											
http://purl.obolibrary.org/obo/PCL_0114900	4900 IO Glut											
http://purl.obolibrary.org/obo/PCL_0114901	4901 POR Spp1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0114902	4902 VCO-SOCl Mafa Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0114903	4903 VCO-SOCl Mafa Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0114904	4904 VCO-SOCl Mafa Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0114905	4905 VCO-SOCl Mafa Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0114906	4906 SPVO Mafa Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0114907	4907 SPVO Mafa Meis2 Glut											
http://purl.obolibrary.org/obo/PCL_0114908	4908 SPVI-SPVC Mafa Glut_1											
http://purl.obolibrary.org/obo/PCL_0114909	4909 SPVI-SPVC Mafa Glut_1											
http://purl.obolibrary.org/obo/PCL_0114910	4910 SPVI-SPVC Mafa Glut_1											
http://purl.obolibrary.org/obo/PCL_0114911	4911 SPVI-SPVC Mafa Glut_1											
http://purl.obolibrary.org/obo/PCL_0114912	4912 SPVI-SPVC Mafa Glut_1											
http://purl.obolibrary.org/obo/PCL_0114913	4913 SPVI-SPVC Mafa Glut_2											
http://purl.obolibrary.org/obo/PCL_0114914	4914 SPVI-SPVC Mafa Glut_2											
http://purl.obolibrary.org/obo/PCL_0114915	4915 SPVI-SPVC Mafa Glut_2											
http://purl.obolibrary.org/obo/PCL_0114916	4916 SPVI-SPVC Mafa Glut_2											
http://purl.obolibrary.org/obo/PCL_0114917	4917 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114918	4918 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114919	4919 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114920	4920 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114921	4921 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114922	4922 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114923	4923 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114924	4924 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114925	4925 SPVC Ccdc172 Glut											
http://purl.obolibrary.org/obo/PCL_0114926	4926 SPVC Nmu Glut_1											
http://purl.obolibrary.org/obo/PCL_0114927	4927 SPVC Nmu Glut_1											
http://purl.obolibrary.org/obo/PCL_0114928	4928 SPVC Nmu Glut_1											
http://purl.obolibrary.org/obo/PCL_0114929	4929 SPVC Nmu Glut_1											
http://purl.obolibrary.org/obo/PCL_0114930	4930 SPVC Nmu Glut_1											
http://purl.obolibrary.org/obo/PCL_0114931	4931 SPVC Nmu Glut_2											
http://purl.obolibrary.org/obo/PCL_0114932	4932 SPVC Nmu Glut_2											
http://purl.obolibrary.org/obo/PCL_0114933	4933 MDRNd Bves Glut											
http://purl.obolibrary.org/obo/PCL_0114934	4934 MDRNd Bves Glut											
http://purl.obolibrary.org/obo/PCL_0114935	4935 NTS Crp Glut											
http://purl.obolibrary.org/obo/PCL_0114936	4936 NTS Crp Glut											
http://purl.obolibrary.org/obo/PCL_0114937	4937 NTS Crp Glut											
http://purl.obolibrary.org/obo/PCL_0114938	4938 NTS Crp Glut											
http://purl.obolibrary.org/obo/PCL_0114939	4939 RO-RPA Pkd2l1 Gaba											
http://purl.obolibrary.org/obo/PCL_0114940	4940 RO-RPA Pkd2l1 Gaba											
http://purl.obolibrary.org/obo/PCL_0114941	4941 RO-RPA Pkd2l1 Gaba											
http://purl.obolibrary.org/obo/PCL_0114942	4942 PB-CUN Ppp1r1c Glut											
http://purl.obolibrary.org/obo/PCL_0114943	4943 PG-TRN-LRN Fat2 Glut											
http://purl.obolibrary.org/obo/PCL_0114944	4944 PG-TRN-LRN Fat2 Glut											
http://purl.obolibrary.org/obo/PCL_0114945	4945 PG-TRN-LRN Fat2 Glut											
http://purl.obolibrary.org/obo/PCL_0114946	4946 DCO Il22 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114947	4947 DCO Il22 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114948	4948 DCO Il22 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114949	4949 DCO Il22 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114950	4950 DCO Il22 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114951	4951 DCO Il22 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114952	4952 DCO Il22 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114953	4953 DCO Il22 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114954	4954 DCO Il22 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114955	4955 DCO Il22 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114956	4956 CB PLI Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114957	4957 CB PLI Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114958	4958 CB PLI Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114959	4959 CB PLI Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114960	4960 CB PLI Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114961	4961 CB PLI Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114962	4962 CB PLI Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114963	4963 CB PLI Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114964	4964 CB PLI Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114965	4965 CBX Golgi Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0114966	4966 CBX Golgi Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0114967	4967 CBX MLI Megf11 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114968	4968 CBX MLI Megf11 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114969	4969 CBX MLI Megf11 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114970	4970 CBX MLI Megf11 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114971	4971 CBX MLI Cdh22 Gaba											
http://purl.obolibrary.org/obo/PCL_0114972	4972 CB Granule Glut_1											
http://purl.obolibrary.org/obo/PCL_0114973	4973 CB Granule Glut_1											
http://purl.obolibrary.org/obo/PCL_0114974	4974 CB Granule Glut_1											
http://purl.obolibrary.org/obo/PCL_0114975	4975 CB Granule Glut_2											
http://purl.obolibrary.org/obo/PCL_0114976	4976 CB Granule Glut_2											
http://purl.obolibrary.org/obo/PCL_0114977	4977 DCO UBC Glut											
http://purl.obolibrary.org/obo/PCL_0114978	4978 DCO UBC Glut											
http://purl.obolibrary.org/obo/PCL_0114979	4979 DCO UBC Glut											
http://purl.obolibrary.org/obo/PCL_0114980	4980 DCO UBC Glut											
http://purl.obolibrary.org/obo/PCL_0114982	4982 MOB Meis2 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114983	4983 MOB Meis2 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114984	4984 MOB Meis2 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114985	4985 MOB Meis2 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114986	4986 MOB Meis2 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114987	4987 MOB Meis2 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114988	4988 MOB Meis2 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114989	4989 MOB Meis2 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114990	4990 MOB Meis2 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114991	4991 MOB Meis2 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114992	4992 MOB Meis2 Gaba_4											
http://purl.obolibrary.org/obo/PCL_0114993	4993 MOB Trdn Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114994	4994 MOB Trdn Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114995	4995 MOB Trdn Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114996	4996 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114997	4997 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114998	4998 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114999	4999 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115000	5000 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115001	5001 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115002	5002 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115003	5003 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115004	5004 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115005	5005 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115006	5006 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115007	5007 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115008	5008 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115009	5009 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115010	5010 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115011	5011 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115012	5012 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115013	5013 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115014	5014 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115015	5015 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115016	5016 MOB-in Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115017	5017 MOB-in Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115018	5018 MOB-in Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115019	5019 MOB-in Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115020	5020 MOB-in Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115021	5021 MOB-in Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115022	5022 MOB-in Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115023	5023 MOB-in Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115024	5024 MOB-in Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115025	5025 MOB-in Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115026	5026 MOB-in Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115027	5027 MOB-in Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115028	5028 MOB-in Frmd7 Gaba_4											
http://purl.obolibrary.org/obo/PCL_0115029	5029 MOB-in Frmd7 Gaba_4											
http://purl.obolibrary.org/obo/PCL_0115030	5030 MOB-in Frmd7 Gaba_4											
http://purl.obolibrary.org/obo/PCL_0115031	5031 MOB-out Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115032	5032 MOB-out Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115033	5033 MOB-out Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115034	5034 MOB-out Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115035	5035 MOB-out Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115036	5036 MOB-out Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115037	5037 MOB-out Frmd7 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0115038	5038 MOB-out Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115039	5039 MOB-out Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115040	5040 MOB-out Frmd7 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0115041	5041 MOB-out Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115042	5042 MOB-out Frmd7 Gaba_3											
http://purl.obolibrary.org/obo/PCL_0115043	5043 MOB-out Frmd7 Gaba_4											
http://purl.obolibrary.org/obo/PCL_0115044	5044 MOB-mi Frmd7 Gaba											
http://purl.obolibrary.org/obo/PCL_0115045	5045 MOB-mi Frmd7 Gaba											
http://purl.obolibrary.org/obo/PCL_0115046	5046 MOB-mi Frmd7 Gaba											
http://purl.obolibrary.org/obo/PCL_0115047	5047 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115048	5048 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115049	5049 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115050	5050 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115051	5051 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115052	5052 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115053	5053 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115054	5054 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115055	5055 MOB Dopa-Gaba											
http://purl.obolibrary.org/obo/PCL_0115056	5056 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115057	5057 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115058	5058 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115059	5059 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115060	5060 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115061	5061 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115062	5062 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115063	5063 MOB-STR-CTX Inh IMN_1											
http://purl.obolibrary.org/obo/PCL_0115064	5064 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115065	5065 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115066	5066 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115067	5067 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115068	5068 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115069	5069 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115070	5070 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115071	5071 MOB-STR-CTX Inh IMN_2											
http://purl.obolibrary.org/obo/PCL_0115072	5072 MOB-STR-CTX Inh IMN_3											
http://purl.obolibrary.org/obo/PCL_0115073	5073 MOB-STR-CTX Inh IMN_3											
http://purl.obolibrary.org/obo/PCL_0115074	5074 MOB-STR-CTX Inh IMN_3											
http://purl.obolibrary.org/obo/PCL_0115075	5075 MOB-STR-CTX Inh IMN_3											
http://purl.obolibrary.org/obo/PCL_0115076	5076 MOB-STR-CTX Inh IMN_3											
